ORDERDATE,CITY,PRODUCTLINE,STATUS,QUANTITYORDERED,PRICEEACH,SALES,CITY_TOP,CITY_TOP_Madrid,CITY_TOP_Manchester,CITY_TOP_Melbourne,CITY_TOP_NYC,CITY_TOP_Nantes,CITY_TOP_New Bedford,CITY_TOP_Other,CITY_TOP_Paris,CITY_TOP_San Francisco,CITY_TOP_San Rafael,CITY_TOP_Singapore,PRODUCTLINE_Classic Cars,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,STATUS_Cancelled,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,SALES_LOG1P,PRICEEACH_LOG1P,QUANTITYORDERED_YJ,SALES_LOG1P_STD,PRICEEACH_LOG1P_STD,QUANTITYORDERED_YJ_STD,SALES_MM,PRICEEACH_MM,QUANTITYORDERED_MM
2004-10-11,Versailles,Vintage Cars,Shipped,33.0,100.0,3342.57,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.114794377419633,4.61512051684126,11.461717832632248,0.13385078788564372,0.7447315744112115,-0.16351766875873364,0.2968585106783411,1.0,0.3633314700950231
2004-10-11,Versailles,Vintage Cars,Shipped,37.0,48.52,1795.24,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4934508702239455,3.9023766283763406,12.33304085962557,-1.0781853068907408,-1.7604431155848066,0.26951771693185156,0.11006368429613636,0.23125167995699314,0.47512576858579947
2004-10-11,Versailles,Vintage Cars,Shipped,37.0,95.55,3535.35,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.170850400759601,4.570061008874523,12.33304085962557,0.2431975869281111,0.5863549952095816,0.26951771693185156,0.3201310554037464,0.9335483678284502,0.47512576858579947
2004-10-11,Versailles,Vintage Cars,Shipped,46.0,100.0,4613.8,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.437023809053136,4.61512051684126,14.161377611660777,0.7624140502616713,0.7447315744112115,1.1781755694872693,0.45032234007598104,1.0,0.7266629401900462
2004-10-11,Versailles,Vintage Cars,Shipped,24.0,100.0,2440.8,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.800490751234755,4.61512051684126,9.323544176118064,-0.4792518441423425,0.7447315744112115,-1.226160139275199,0.1879961667784098,1.0,0.11179429849077627
2004-10-11,Versailles,Vintage Cars,Shipped,38.0,100.0,3958.46,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.283862931313797,4.61512051684126,12.544675977743431,0.4636477318276935,0.7447315744112115,0.3746974174111126,0.3712092087327549,1.0,0.5030743432084936
2004-10-11,Versailles,Classic Cars,Shipped,47.0,100.0,9167.099200000002,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.123485259140311,4.61512051684126,14.35492029635209,2.1014737580444667,0.7447315744112115,1.2743635830212399,1.0,1.0,0.7546115148127404
2004-10-11,Versailles,Trucks and Buses,Shipped,46.0,98.0,4508.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.413830678421084,4.59511985013459,14.161377611660777,0.7171719077891704,0.6744326005055776,1.1781755694872693,0.43755008552702424,0.9701340979004272,0.7266629401900462
2004-10-11,Versailles,Vintage Cars,Shipped,34.0,49.3,1676.2,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.424881015296608,3.9180050771056933,11.683463549954297,-1.2119424609014278,-1.70551175126964,-0.05331314156158311,0.09569308711742358,0.24289938177582648,0.39128004471771716
2004-10-11,Versailles,Vintage Cars,Shipped,44.0,39.42,1734.48,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.45903931117897,3.699324711975475,13.768958087112637,-1.145310900313741,-2.4741363930090623,0.9831485417366043,0.10272869198616838,0.09536182540393634,0.670765790944658
2004-10-11,Versailles,Vintage Cars,Shipped,26.0,85.87,2232.62,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.711378866682693,4.464412748271829,9.823805373555334,-0.6530797176130313,0.21501915804932992,-0.9775373049564378,0.16286452261960238,0.7889974016665173,0.1676914477361645
2004-10-11,Versailles,Vintage Cars,Shipped,24.0,64.96,1559.04,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.352466740940498,4.189048497691398,9.323544176118064,-1.3531988082844906,-0.7528397913547238,-1.226160139275199,0.08154944493447674,0.47674939521548243,0.11179429849077627
2004-10-11,Versailles,Classic Cars,Shipped,40.0,100.0,4208.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.344980368770571,4.61512051684126,12.961139346341028,0.5828676791836714,0.7447315744112115,0.5816739001387327,0.40133386279841343,1.0,0.5589714924538818
2004-10-11,Versailles,Trucks and Buses,Shipped,36.0,73.04,2629.44,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.87490641155889,4.304605487705297,12.119023021201402,-0.3340914533360626,-0.34667643966547085,0.16315383770961095,0.21076892763016025,0.5974076396977572,0.4471771939631053
2004-10-11,Versailles,Vintage Cars,Shipped,20.0,100.0,3577.6,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.182726941457762,4.61512051684126,8.268807419728406,0.266364797723022,0.7447315744112115,-1.7503495890608907,0.32523150677135915,1.0,0.0
2004-10-13,Cambridge,Trucks and Buses,Shipped,41.0,53.48,2192.68,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.69333577787317,3.997833661841257,13.166125611826143,-0.6882758283716333,-1.4249277248692798,0.6835492136397722,0.158042936167,0.3053191171639339,0.5869200670765757
2004-10-13,Cambridge,Trucks and Buses,Shipped,22.0,99.29,2184.38,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.689545005452048,4.608065989100117,8.805943150564206,-0.6956703741394299,0.7199360978971331,-1.4834006262023,0.1570409540048418,0.9893976047546518,0.055897149245388134
2004-10-13,Cambridge,Classic Cars,Shipped,38.0,100.0,6680.78,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.807139698100517,4.61512051684126,12.544675977743431,1.4843879850989703,0.7447315744112115,0.3746974174111126,0.6998497002612611,1.0,0.5030743432084936
2004-10-13,Cambridge,Trucks and Buses,Shipped,42.0,100.0,4618.32,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.438002787095654,4.61512051684126,13.369046010543581,0.7643237132899061,0.7447315744112115,0.7843978201850537,0.4508679978317587,1.0,0.6148686416992699
2004-10-13,Cambridge,Trucks and Buses,Shipped,38.0,100.0,4773.18,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.47097751041924,4.61512051684126,12.544675977743431,0.8286465144789513,0.7447315744112115,0.3746974174111126,0.46956281200426775,1.0,0.5030743432084936
2004-10-13,Cambridge,Trucks and Buses,Shipped,36.0,100.0,4816.08,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.47992321433952,4.61512051684126,12.119023021201402,0.8460966301058073,0.7447315744112115,0.16315383770961095,0.474741731854459,1.0,0.4471771939631053
2004-10-13,Cambridge,Classic Cars,Shipped,35.050383351588174,61.85,2783.25,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.931733816273209,4.140750935036256,11.913498472712774,-0.22323994384321746,-0.9225975872619607,0.06101100506720186,0.22933698502311906,0.43030791745064667,0.42063676220201485
2004-10-13,Cambridge,Classic Cars,Shipped,35.050383351588174,33.034,1510.56,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.320897509098217,3.5273600249492447,11.913498472712774,-1.4147799595061408,-3.0785632965340333,0.06101100506720186,0.07569690334153323,0.0,0.42063676220201485
2004-10-13,Cambridge,Classic Cars,Shipped,27.0,100.0,3934.44,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.27777797162713,4.61512051684126,10.068010317854855,0.45177798395057056,0.7447315744112115,-0.8561708553548468,0.3683094964996175,1.0,0.19564002235885858
2004-10-13,Cambridge,Trucks and Buses,Shipped,28.0,100.0,3155.04,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.057073356156677,4.61512051684126,10.308532382015233,0.02125612746373117,0.7447315744112115,-0.7366347457903012,0.2742197498506865,1.0,0.22358859698155265
2004-10-13,Cambridge,Trucks and Buses,Shipped,24.0,100.0,3189.6,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.067964265866896,4.61512051684126,9.323544176118064,0.04250069752983443,0.7447315744112115,-1.226160139275199,0.27839185870902244,1.0,0.11179429849077627
2004-10-13,Cambridge,Classic Cars,Shipped,37.0,100.0,7455.87,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.916891034107671,4.61512051684126,12.33304085962557,1.6984766158645397,0.7447315744112115,0.26951771693185156,0.7934191405103245,1.0,0.47512576858579947
2004-10-13,Cambridge,Classic Cars,Shipped,36.0,100.0,4641.48,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.443003985193887,4.61512051684126,12.119023021201402,0.7740794000267699,0.7447315744112115,0.16315383770961095,0.4536638902264074,1.0,0.4471771939631053
2004-10-13,Cambridge,Trucks and Buses,Shipped,40.0,57.9,2316.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.748028524432376,4.075841090657541,12.961139346341028,-0.5815883323496656,-1.150744754709952,0.5816739001387327,0.17293021812330767,0.37132276080399007,0.5589714924538818
2004-10-14,Manchester,Ships,Shipped,43.0,75.17,3232.31,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.08126165930248,4.3329676843846965,13.569968697266269,0.06843952303251201,-0.2469880965960546,0.8842535917456676,0.28354784161815233,0.6292148254338021,0.6428172163219641
2004-10-14,Philadelphia,Ships,Shipped,31.0,83.44,2586.64,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.858501542390126,4.43604122298012,11.009728365329204,-0.36609193830510295,0.115298026479264,-0.388150126800217,0.20560207985421175,0.7527103306155363,0.30743432084963496
2004-10-14,Manchester,Vintage Cars,Shipped,31.0,84.08,2606.48,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8661395166633445,4.4435919903320364,11.009728365329204,-0.35119277157542056,0.14183770162233644,-0.388150126800217,0.20799717938399725,0.7622674192873995,0.30743432084963496
2004-10-14,Philadelphia,Ships,Shipped,34.0,97.76,3323.84,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.109176831631384,4.592692664476979,11.683463549954297,0.12289281024434393,0.6659014518338373,-0.05331314156158311,0.29459741117265154,0.9665501896484783,0.39128004471771716
2004-10-14,Manchester,Vintage Cars,Shipped,32.0,100.0,3759.04,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.232184874625226,4.61512051684126,11.237179911736995,0.3628409006802303,0.7447315744112115,-0.2751098821684491,0.34713507827762297,1.0,0.335382895472329
2004-10-14,Philadelphia,Vintage Cars,Shipped,22.0,71.67,1576.74,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.363748722304507,4.2859286446285445,8.805943150564206,-1.3311913865034388,-0.4123223965402182,-1.4834006262023,0.08368620207546479,0.5769494967595497,0.055897149245388134
2004-10-14,Manchester,Ships,Shipped,38.0,91.81,3488.78,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.157593975960259,4.530554392607302,12.544675977743431,0.21733867771216325,0.44749589482053675,0.3746974174111126,0.3145090904288418,0.8776991309022488,0.5030743432084936
2004-10-14,Manchester,Trains,Shipped,34.0,60.34,2051.56,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.626843073542436,4.116432158686106,11.683463549954297,-0.8179811471764877,-1.008073989080409,-0.05331314156158311,0.14100682499546147,0.4077591613654691,0.39128004471771716
2004-10-14,Philadelphia,Vintage Cars,Shipped,48.0,86.81,4166.88,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.335162792231792,4.475175389371905,14.546755227281093,0.563716827858395,0.2528480283038211,1.3697028667658944,0.3963698258697451,0.8030343756533167,0.7825600894354343
2004-10-14,Manchester,Trains,Shipped,46.0,50.33,2315.18,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.747674555880081,3.9382753765722116,14.161377611660777,-0.5822788081602756,-1.6342650636389249,1.1781755694872693,0.1728312271145161,0.25828032135710655,0.7266629401900462
2004-10-14,Manchester,Ships,Shipped,32.0,90.15,2884.8,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.967557436863156,4.512506501124672,11.237179911736995,-0.1533598844272032,0.38406059683789406,-0.2751098821684491,0.24159617641675385,0.8529104321596035,0.335382895472329
2004-10-14,Philadelphia,Planes,Shipped,39.0,100.0,7379.97,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.906660345271886,4.61512051684126,12.754015005493859,1.6785199188043871,0.7447315744112115,0.4787359930181514,0.784256436159986,1.0,0.5310229178311876
2004-10-14,Philadelphia,Planes,Shipped,34.0,53.63,1823.42,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.509017407285679,4.000583182407627,11.683463549954297,-1.0478201311530095,-1.4152636232979174,-0.05331314156158311,0.11346559481777721,0.30755905982140197,0.39128004471771716
2004-10-14,Manchester,Classic Cars,Shipped,31.0,100.0,6570.76,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.790536959926737,4.61512051684126,11.009728365329204,1.4520015230120555,0.7447315744112115,-0.388150126800217,0.6865680041792553,1.0,0.30743432084963496
2004-10-14,Manchester,Ships,Shipped,29.0,100.0,3207.4,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.07352764949277,4.61512051684126,10.54555133395328,0.05335302266972218,0.7447315744112115,-0.6188396341166861,0.28054068792425335,1.0,0.2515371716042467
2004-10-14,Philadelphia,Vintage Cars,Shipped,22.0,91.41,2011.02,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6068944715280775,4.526235197899949,8.805943150564206,-0.8568942852421869,0.43231465309101436,-1.4834006262023,0.13611280609740184,0.8717259504823343,0.055897149245388134
2004-10-14,Manchester,Classic Cars,Shipped,20.0,100.0,3633.4,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.198199314445194,4.61512051684126,8.268807419728406,0.29654629043266506,0.7447315744112115,-1.7503495890608907,0.33196772419888076,1.0,0.0
2004-10-14,Manchester,Ships,Shipped,35.050383351588174,100.0,3515.7,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.165278328864167,4.61512051684126,11.913498472712774,0.2323283138420586,0.7447315744112115,0.06101100506720186,0.3177588928150224,1.0,0.42063676220201485
2004-10-14,Philadelphia,Planes,Shipped,25.0,75.36,1884.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.541683099882111,4.335458998857547,9.57572149487329,-0.9841001469104181,-0.23823154594270882,-1.1008315308182302,0.12077885739410801,0.6320520861332617,0.13974287311347044
2004-10-14,Manchester,Ships,Shipped,35.0,59.51,2082.85,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.641972423315421,4.10280864063423,11.902530119204657,-0.7884687795360559,-1.0559583598405287,0.05555988642964223,0.14478417702605556,0.3953648119941463,0.41922861934041133
2004-10-14,Manchester,Ships,Shipped,50.0,54.0,2700.0,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.901377353792616,4.007333185232471,14.925497315272617,-0.2824553823407776,-1.3915385005604606,1.5579323994073224,0.21928698321592954,0.3130842517098229,0.8384572386808227
2004-10-14,Manchester,Classic Cars,Shipped,23.0,100.0,3600.65,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.189147352774896,4.61512051684126,9.067037908070397,0.2788889010081729,0.7447315744112115,-1.353640175122944,0.32801411988434076,1.0,0.0838457238680822
2004-10-14,Manchester,Trains,Shipped,40.0,91.76,3670.4,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.20832833969655,4.530015512387331,12.961139346341028,0.3163046753958447,0.4456018216340001,0.5816739001387327,0.3364343916687428,0.8769524833497597,0.5589714924538818
2004-10-14,Manchester,Classic Cars,Shipped,34.0,100.0,4982.7,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.513927866039268,4.61512051684126,11.683463549954297,0.9124284816067729,0.7447315744112115,-0.05331314156158311,0.49485622195792944,1.0,0.39128004471771716
2004-10-14,Manchester,Vintage Cars,Shipped,39.0,90.4,3525.6,Manchester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.168089512973824,4.515245478460105,12.754015005493859,0.23781200614833825,0.39368764072876156,0.4787359930181514,0.31895402816506657,0.8566436699220501,0.5310229178311876
2004-10-14,Philadelphia,Classic Cars,Shipped,22.0,100.0,2692.8,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.898708115164714,4.61512051684126,8.805943150564206,-0.287662185864306,0.7447315744112115,-1.4834006262023,0.2184177938704429,1.0,0.055897149245388134
2004-10-15,White Plains,Motorcycles,Shipped,34.0,52.09,1771.06,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4798979906369345,3.97198858659558,11.683463549954297,-1.1046225015461635,-1.515768810165655,-0.05331314156158311,0.10714465674421031,0.28456231520473085,0.39128004471771716
2004-10-15,White Plains,Vintage Cars,Shipped,46.0,66.04,3037.84,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.019231142633128,4.205289456173828,14.161377611660777,-0.052561540485812026,-0.6957555584487229,1.1781755694872693,0.2600712788380425,0.4928769823492519,0.7266629401900462
2004-10-15,White Plains,Motorcycles,Shipped,24.0,79.91,1917.84,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.559476115772936,4.393337425819748,9.323544176118064,-0.9493918458742612,-0.03479862611118886,-1.226160139275199,0.1248640473178953,0.6999970134097899,0.11179429849077627
2004-10-15,White Plains,Motorcycles,Shipped,34.0,100.0,4043.96,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.305226940692153,4.61512051684126,11.683463549954297,0.5053218624749678,0.7447315744112115,-0.05331314156158311,0.381530832210409,1.0,0.39128004471771716
2004-10-15,White Plains,Planes,Shipped,35.0,88.75,3106.25,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.041493369625622,4.497028027368389,11.902530119204657,-0.009135283749359973,0.32965636928636416,0.05555988642964223,0.26832978482759007,0.8320043006899023,0.41922861934041133
2004-10-15,White Plains,Planes,Shipped,31.0,100.0,4009.23,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.296603875264266,4.61512051684126,11.009728365329204,0.48850110805300845,0.7447315744112115,-0.388150126800217,0.37733820082586017,1.0,0.30743432084963496
2004-10-15,White Plains,Planes,Shipped,27.0,82.79,2235.33,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.712591408358565,4.428313668625195,10.068010317854855,-0.6507144490288123,0.08813697480441876,-0.8561708553548468,0.16319167583158417,0.7430039124331751,0.19564002235885858
2004-10-15,Stavern,Motorcycles,Shipped,50.0,84.7,4235.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.351374706721296,4.450852825603734,14.925497315272617,0.5953409219370343,0.16735831434910914,1.5579323994073224,0.4045933228439884,0.7715258489382673,0.8384572386808227
